cdate,aname,fdust,ufdust,ufdust_grade,nd,nd_pass
20180904,WN,18,12,good,0.011000000000000001,1
20180904,WN,19,6,good,0.011000000000000001,1
20180904,WN,19,14,good,0.01,1
20180904,CENTER,13,5,good,0.018000000000000002,1
20180904,CENTER,13,7,good,0.018000000000000002,1
20180904,CENTER,14,6,good,0.015,1
20180905,WN,30,8,good,0.013999999999999999,1
20180905,ES,26,9,good,0.018000000000000002,1
20180905,ES,25,10,good,0.018000000000000002,1
20180905,ES,29,9,good,0.021,1
20180905,ES,21,7,good,0.023,1
20180905,WS,24,8,good,0.018000000000000002,1
20180905,WS,27,11,good,0.018000000000000002,1
20180905,WS,31,12,good,0.016,1
20180905,WS,26,8,good,0.015,1
20180905,WS,38,14,good,0.018000000000000002,1
20180905,WS,27,8,good,0.016,1
20180905,WS,22,9,good,0.013999999999999999,1
20180905,WN,32,15,good,0.015,1
20180905,CENTER,22,10,good,0.022000000000000002,1
20180905,CENTER,19,8,good,0.021,1
20180905,CENTER,22,9,good,0.019,1
20180905,EN,24,9,good,0.01,1
20180905,EN,23,8,good,0.009000000000000001,1
20180905,EN,27,8,good,0.008,1
20180905,EN,30,9,good,0.013999999999999999,1
20180905,EN,20,10,good,0.017,1
20180905,EN,21,8,good,0.016,1
20180905,EN,25,10,good,0.018000000000000002,1
20180905,EN,29,7,good,0.017,1
20180905,WN,28,11,good,0.015,1
20180906,EN,32,15,good,0.022000000000000002,1
20180906,ES,37,17,normal,0.033,1
20180906,ES,29,17,normal,0.022000000000000002,1
20180906,ES,41,20,normal,0.022000000000000002,1
20180906,ES,28,15,good,0.028999999999999998,1
20180906,WS,32,16,normal,0.026000000000000002,1
20180906,WS,34,18,normal,0.026000000000000002,1
20180906,WS,43,22,normal,0.021,1
20180906,WS,34,15,good,0.02,1
20180906,WS,58,31,normal,0.019,1
20180906,WS,36,18,normal,0.021,1
20180906,WS,31,17,normal,0.024,1
20180906,EN,29,14,good,0.02,1
20180906,EN,37,16,normal,0.019,1
20180906,EN,39,17,normal,0.027000000000000003,1
20180906,EN,29,19,normal,0.026000000000000002,1
20180906,EN,30,17,normal,0.027999999999999997,1
20180906,EN,32,17,normal,0.027000000000000003,1
20180906,EN,42,19,normal,0.026000000000000002,1
20180906,WN,43,23,normal,0.021,1
20180906,WN,39,21,normal,0.019,1
20180906,WN,42,26,normal,0.025,1
20180906,CENTER,28,19,normal,0.027000000000000003,1
20180906,CENTER,32,18,normal,0.031,1
20180906,CENTER,32,17,normal,0.037000000000000005,1
20180907,CENTER,24,12,good,0.017,1
20180907,ES,27,12,good,0.013000000000000001,1
20180907,ES,24,12,good,0.016,1
20180907,ES,29,11,good,0.016,1
20180907,ES,22,10,good,0.019,1
20180907,WS,24,11,good,0.017,1
20180907,WS,27,13,good,0.019,1
20180907,WS,28,16,normal,0.013999999999999999,1
20180907,WS,27,10,good,0.013000000000000001,1
20180907,WS,38,19,normal,0.017,1
20180907,WS,27,9,good,0.016,1
20180907,WS,24,12,good,0.013999999999999999,1
20180907,EN,26,12,good,0.013000000000000001,1
20180907,EN,24,11,good,0.008,1
20180907,EN,28,14,good,0.01,1
20180907,EN,32,14,good,0.013999999999999999,1
20180907,EN,22,14,good,0.016,1
20180907,EN,25,12,good,0.015,1
20180907,EN,24,12,good,0.017,1
20180907,EN,27,10,good,0.015,1
20180907,WN,29,17,normal,0.013000000000000001,1
20180907,WN,29,12,good,0.013999999999999999,1
20180907,WN,29,18,normal,0.015,1
20180907,CENTER,21,12,good,0.021,1
20180907,CENTER,24,13,good,0.019,1
20180908,WN,25,7,good,0.015,1
20180908,ES,33,10,good,0.021,1
20180908,ES,22,9,good,0.018000000000000002,1
20180908,ES,26,7,good,0.022000000000000002,1
20180908,ES,18,8,good,0.025,1
20180908,WS,21,9,good,0.019,1
20180908,WS,24,10,good,0.018000000000000002,1
20180908,WS,28,13,good,0.02,1
20180908,WS,24,8,good,0.018000000000000002,1
20180908,WS,34,14,good,0.019,1
20180908,WS,26,7,good,0.019,1
20180908,WS,21,10,good,0.018000000000000002,1
20180908,EN,25,11,good,0.015,1
20180908,EN,21,8,good,0.009000000000000001,1
20180908,EN,26,10,good,0.012,1
20180908,EN,27,11,good,0.013999999999999999,1
20180908,EN,19,11,good,0.02,1
20180908,EN,17,7,good,0.015,1
20180908,EN,25,11,good,0.019,1
20180908,EN,22,5,good,0.017,1
20180908,WN,28,14,good,0.02,1
20180908,WN,24,13,good,0.015,1
20180908,CENTER,17,9,good,0.022000000000000002,1
20180908,CENTER,22,11,good,0.02,1
20180908,CENTER,20,9,good,0.017,1
20180909,CENTER,20,10,good,0.02,1
20180909,ES,22,10,good,0.018000000000000002,1
20180909,ES,20,10,good,0.017,1
20180909,ES,23,7,good,0.02,1
20180909,ES,18,9,good,0.022000000000000002,1
20180909,WS,23,10,good,0.019,1
20180909,WS,27,13,good,0.019,1
20180909,WS,25,13,good,0.018000000000000002,1
20180909,WS,24,9,good,0.017,1
20180909,WS,33,15,good,0.016,1
20180909,WS,27,9,good,0.016,1
20180909,WS,22,11,good,0.019,1
20180909,EN,23,10,good,0.013000000000000001,1
20180909,EN,18,8,good,0.011000000000000001,1
20180909,EN,23,10,good,0.013000000000000001,1
20180909,EN,24,11,good,0.016,1
20180909,EN,18,12,good,0.017,1
20180909,EN,15,8,good,0.012,1
20180909,EN,23,10,good,0.015,1
20180909,EN,21,6,good,0.013999999999999999,1
20180909,WN,25,12,good,0.013999999999999999,1
20180909,CENTER,21,10,good,0.022000000000000002,1
20180909,WN,24,8,good,0.015,1
20180909,WN,23,13,good,0.016,1
20180909,CENTER,16,9,good,0.016,1
20180910,CENTER,10,5,good,0.021,1
20180910,ES,17,5,good,0.012,1
20180910,ES,12,4,good,0.011000000000000001,1
20180910,ES,12,2,good,0.013000000000000001,1
20180910,ES,9,3,good,0.019,1
20180910,WS,10,4,good,0.016,1
20180910,WS,13,5,good,0.011000000000000001,1
20180910,WS,18,8,good,0.015,1
20180910,WS,13,3,good,0.016,1
20180910,WS,18,8,good,0.013999999999999999,1
20180910,WS,13,1,good,0.013000000000000001,1
20180910,WS,9,4,good,0.017,1
20180910,EN,14,5,good,0.01,1
20180910,EN,8,4,good,0.011000000000000001,1
20180910,EN,11,4,good,0.01,1
20180910,EN,15,5,good,0.017,1
20180910,EN,7,5,good,0.015,1
20180910,EN,7,3,good,0.012,1
20180910,EN,15,5,good,0.011000000000000001,1
20180910,EN,11,3,good,0.011000000000000001,1
20180910,WN,13,7,good,0.008,1
20180910,WN,12,4,good,0.009000000000000001,1
20180910,WN,16,8,good,0.01,1
20180910,CENTER,6,2,good,0.01,1
20180910,CENTER,11,5,good,0.015,1
20180911,CENTER,13,6,good,0.022000000000000002,1
20180911,ES,20,6,good,0.013000000000000001,1
20180911,ES,12,5,good,0.012,1
20180911,ES,14,2,good,0.016,1
20180911,ES,10,4,good,0.022000000000000002,1
20180911,WS,13,5,good,0.021,1
20180911,WS,15,7,good,0.013999999999999999,1
20180911,WS,18,8,good,0.019,1
20180911,WS,15,5,good,0.018000000000000002,1
20180911,WS,18,8,good,0.015,1
20180911,WS,15,3,good,0.016,1
20180911,WS,10,5,good,0.017,1
20180911,EN,15,6,good,0.012,1
20180911,EN,9,4,good,0.011000000000000001,1
20180911,EN,11,4,good,0.011000000000000001,1
20180911,EN,15,7,good,0.017,1
20180911,EN,8,6,good,0.017,1
20180911,EN,8,3,good,0.013000000000000001,1
20180911,EN,15,6,good,0.013000000000000001,1
20180911,EN,11,2,good,0.013000000000000001,1
20180911,WN,14,8,good,0.01,1
20180911,WN,14,5,good,0.011000000000000001,1
20180911,WN,15,8,good,0.013000000000000001,1
20180911,CENTER,7,3,good,0.013000000000000001,1
20180911,CENTER,12,5,good,0.017,1
20180912,EN,10,5,good,0.015,1
20180912,ES,19,6,good,0.015,1
20180912,ES,15,6,good,0.015,1
20180912,ES,17,4,good,0.018000000000000002,1
20180912,ES,11,5,good,0.021,1
20180912,WS,14,6,good,0.022000000000000002,1
20180912,WS,16,7,good,0.015,1
20180912,WS,18,8,good,0.019,1
20180912,WS,16,5,good,0.016,1
20180912,WS,19,11,good,0.016,1
20180912,WS,20,4,good,0.016,1
20180912,WS,13,6,good,0.021,1
20180912,EN,16,6,good,0.013999999999999999,1
20180912,EN,15,5,good,0.013999999999999999,1
20180912,EN,18,7,good,0.018000000000000002,1
20180912,EN,10,7,good,0.017,1
20180912,EN,10,4,good,0.017,1
20180912,EN,18,8,good,0.017,1
20180912,EN,13,3,good,0.015,1
20180912,WN,14,9,good,0.012,1
20180912,WN,15,7,good,0.011000000000000001,1
20180912,WN,17,10,good,0.015,1
20180912,CENTER,8,4,good,0.013999999999999999,1
20180912,CENTER,14,7,good,0.022000000000000002,1
20180912,CENTER,14,7,good,0.027000000000000003,1
20180913,EN,19,8,good,0.023,1
20180913,ES,19,9,good,0.018000000000000002,1
20180913,ES,17,7,good,0.018000000000000002,1
20180913,ES,21,5,good,0.023,1
20180913,ES,15,6,good,0.025,1
20180913,WS,18,7,good,0.031,1
20180913,WS,19,8,good,0.021,1
20180913,WS,24,10,good,0.03,1
20180913,WS,20,7,good,0.027000000000000003,1
20180913,WS,27,13,good,0.019,1
20180913,WS,22,7,good,0.026000000000000002,1
20180913,WS,16,8,good,0.027999999999999997,1
20180913,EN,13,6,good,0.021,1
20180913,EN,19,9,good,0.017,1
20180913,EN,22,9,good,0.025,1
20180913,EN,13,9,good,0.022000000000000002,1
20180913,EN,13,6,good,0.019,1
20180913,EN,20,9,good,0.018000000000000002,1
20180913,EN,17,4,good,0.013999999999999999,1
20180913,WN,18,10,good,0.018000000000000002,1
20180913,WN,19,9,good,0.013999999999999999,1
20180913,WN,19,14,good,0.015,1
20180913,CENTER,11,6,good,0.017,1
20180913,CENTER,16,7,good,0.024,1
20180913,CENTER,17,9,good,0.027999999999999997,1
20180914,CENTER,11,7,good,0.019,1
20180914,ES,20,13,good,0.022000000000000002,1
20180914,ES,19,9,good,0.021,1
20180914,ES,21,5,good,0.025,1
20180914,ES,17,8,good,0.03,1
20180914,WS,16,8,good,0.032,1
20180914,WS,19,9,good,0.023,1
20180914,WS,24,10,good,0.028999999999999998,1
20180914,WS,21,7,good,0.027999999999999997,1
20180914,WS,27,14,good,0.019,1
20180914,WS,20,7,good,0.024,1
20180914,WS,16,9,good,0.03,1
20180914,CENTER,17,10,good,0.027000000000000003,1
20180914,EN,21,9,good,0.021,1
20180914,CENTER,18,10,good,0.031,1
20180914,EN,15,8,good,0.015,1
20180914,EN,21,8,good,0.018000000000000002,1
20180914,EN,22,11,good,0.026000000000000002,1
20180914,EN,15,10,good,0.027000000000000003,1
20180914,EN,14,7,good,0.018000000000000002,1
20180914,EN,22,11,good,0.019,1
20180914,EN,17,6,good,0.017,1
20180914,WN,20,12,good,0.018000000000000002,1
20180914,WN,18,12,good,0.013000000000000001,1
20180914,WN,22,15,good,0.018000000000000002,1
20180915,CENTER,10,6,good,0.027000000000000003,1
20180915,ES,14,5,good,0.021,1
20180915,ES,10,5,good,0.016,1
20180915,ES,12,2,good,0.024,1
20180915,ES,8,4,good,0.026000000000000002,1
20180915,WS,11,5,good,0.028999999999999998,1
20180915,WS,13,7,good,0.02,1
20180915,WS,13,8,good,0.026000000000000002,1
20180915,WS,12,4,good,0.022000000000000002,1
20180915,WS,18,11,good,0.019,1
20180915,WS,10,4,good,0.023,1
20180915,WS,10,5,good,0.024,1
20180915,EN,14,5,good,0.019,1
20180915,EN,9,5,good,0.015,1
20180915,EN,15,6,good,0.017,1
20180915,EN,15,6,good,0.024,1
20180915,EN,7,5,good,0.021,1
20180915,EN,6,3,good,0.017,1
20180915,EN,13,6,good,0.02,1
20180915,EN,12,3,good,0.017,1
20180915,WN,13,8,good,0.019,1
20180915,WN,13,6,good,0.016,1
20180915,WN,17,13,good,0.02,1
20180915,CENTER,6,4,good,0.022000000000000002,1
20180915,CENTER,10,6,good,0.025,1
20180916,CENTER,34,22,normal,0.019,1
20180916,ES,35,19,normal,0.026000000000000002,1
20180916,ES,31,21,normal,0.019,1
20180916,ES,44,25,normal,0.02,1
20180916,ES,35,21,normal,0.02,1
20180916,WS,36,21,normal,0.02,1
20180916,WS,41,26,normal,0.019,1
20180916,WS,46,32,normal,0.018000000000000002,1
20180916,WS,40,20,normal,0.017,1
20180916,WS,58,43,bad,0.016,1
20180916,WS,40,26,normal,0.018000000000000002,1
20180916,WS,35,24,normal,0.016,1
20180916,EN,32,20,normal,0.018000000000000002,1
20180916,EN,31,20,normal,0.013000000000000001,1
20180916,EN,37,23,normal,0.015,1
20180916,EN,32,21,normal,0.02,1
20180916,EN,31,24,normal,0.018000000000000002,1
20180916,EN,28,20,normal,0.02,1
20180916,EN,34,23,normal,0.019,1
20180916,EN,38,24,normal,0.019,1
20180916,WN,43,30,normal,0.018000000000000002,1
20180916,WN,40,28,normal,0.013999999999999999,1
20180916,WN,44,36,bad,0.013000000000000001,1
20180916,CENTER,31,25,normal,0.023,1
20180916,CENTER,34,21,normal,0.019,1
20180917,EN,26,12,good,0.01,1
20180917,ES,30,13,good,0.02,1
20180917,ES,26,15,good,0.018000000000000002,1
20180917,ES,31,13,good,0.02,1
20180917,ES,24,13,good,0.022000000000000002,1
20180917,WS,25,12,good,0.02,1
20180917,WS,28,15,good,0.022000000000000002,1
20180917,WS,33,18,normal,0.02,1
20180917,WS,27,11,good,0.019,1
20180917,WS,41,22,normal,0.017,1
20180917,WS,28,14,good,0.017,1
20180917,WS,25,14,good,0.017,1
20180917,EN,27,14,good,0.013000000000000001,1
20180917,EN,31,15,good,0.01,1
20180917,EN,29,14,good,0.018000000000000002,1
20180917,EN,22,15,good,0.018000000000000002,1
20180917,EN,21,12,good,0.017,1
20180917,EN,25,15,good,0.019,1
20180917,EN,30,13,good,0.018000000000000002,1
20180917,WN,34,19,normal,0.015,1
20180917,WN,31,17,normal,0.012,1
20180917,WN,31,22,normal,0.013000000000000001,1
20180917,CENTER,20,13,good,0.022000000000000002,1
20180917,CENTER,23,14,good,0.018000000000000002,1
20180917,CENTER,25,14,good,0.017,1
20180918,EN,34,16,normal,0.025,1
20180918,ES,41,15,good,0.035,1
20180918,ES,35,17,normal,0.03,1
20180918,ES,42,17,normal,0.038,1
20180918,ES,32,14,good,0.04,1
20180918,WS,32,14,good,0.037000000000000005,1
20180918,WS,35,18,normal,0.038,1
20180918,WS,40,21,normal,0.036000000000000004,1
20180918,WS,34,13,good,0.03,1
20180918,WS,55,24,normal,0.026000000000000002,1
20180918,WS,44,20,normal,0.035,1
20180918,WS,34,16,normal,0.031,1
20180918,EN,31,13,good,0.018000000000000002,1
20180918,EN,39,18,normal,0.02,1
20180918,EN,41,16,normal,0.027000000000000003,1
20180918,EN,29,17,normal,0.034,1
20180918,EN,26,14,good,0.025,1
20180918,EN,36,18,normal,0.031,1
20180918,EN,40,16,normal,0.027000000000000003,1
20180918,WN,43,20,normal,0.03,1
20180918,WN,41,21,normal,0.026000000000000002,1
20180918,WN,41,20,normal,0.025,1
20180918,CENTER,28,16,normal,0.037000000000000005,1
20180918,CENTER,31,16,normal,0.037000000000000005,1
20180918,CENTER,31,15,good,0.032,1
20180919,CENTER,30,18,normal,0.035,1
20180919,ES,49,19,normal,0.040999999999999995,1
20180919,ES,43,20,normal,0.032,1
20180919,ES,44,18,normal,0.044000000000000004,1
20180919,ES,35,16,normal,0.040999999999999995,1
20180919,WS,35,16,normal,0.049,1
20180919,WS,38,21,normal,0.046,1
20180919,WS,50,24,normal,0.046,1
20180919,WS,36,13,good,0.035,1
20180919,WS,55,26,normal,0.027000000000000003,1
20180919,WS,51,22,normal,0.044000000000000004,1
20180919,WS,38,18,normal,0.043,1
20180919,CENTER,35,18,normal,0.040999999999999995,1
20180919,EN,37,18,normal,0.027999999999999997,1
20180919,CENTER,34,18,normal,0.039,1
20180919,EN,33,15,good,0.018000000000000002,1
20180919,EN,43,20,normal,0.021,1
20180919,EN,45,20,normal,0.034,1
20180919,EN,34,21,normal,0.043,1
20180919,EN,33,16,normal,0.027000000000000003,1
20180919,EN,39,20,normal,0.03,1
20180919,EN,45,17,normal,0.03,1
20180919,WN,47,23,normal,0.035,1
20180919,WN,45,25,normal,0.027999999999999997,1
20180919,WN,43,25,normal,0.027000000000000003,1
20180920,EN,19,10,good,0.017,1
20180920,ES,24,9,good,0.028999999999999998,1
20180920,ES,14,8,good,0.017,1
20180920,ES,16,8,good,0.019,1
20180920,ES,13,7,good,0.025,1
20180920,WS,13,8,good,0.026000000000000002,1
20180920,WS,16,9,good,0.02,1
20180920,WS,24,17,normal,0.022000000000000002,1
20180920,WS,18,8,good,0.022000000000000002,1
20180920,WS,24,14,good,0.016,1
20180920,WS,16,9,good,0.019,1
20180920,WS,11,8,good,0.021,1
20180920,EN,14,8,good,0.013000000000000001,1
20180920,EN,22,15,good,0.015,1
20180920,EN,20,10,good,0.027000000000000003,1
20180920,EN,12,10,good,0.027000000000000003,1
20180920,EN,11,7,good,0.017,1
20180920,EN,19,10,good,0.018000000000000002,1
20180920,EN,16,8,good,0.013999999999999999,1
20180920,WN,16,13,good,0.013999999999999999,1
20180920,WN,17,12,good,0.01,1
20180920,WN,17,14,good,0.013999999999999999,1
20180920,CENTER,10,7,good,0.015,1
20180920,CENTER,14,9,good,0.022000000000000002,1
20180920,CENTER,14,9,good,0.026000000000000002,1
20180921,CENTER,7,4,good,0.024,1
20180921,ES,11,3,good,0.017,1
20180921,ES,8,3,good,0.016,1
20180921,ES,6,1,good,0.021,1
20180921,ES,5,2,good,0.025,1
20180921,WS,7,3,good,0.026000000000000002,1
20180921,WS,10,5,good,0.017,1
20180921,WS,11,7,good,0.026000000000000002,1
20180921,WS,10,3,good,0.023,1
20180921,WS,14,6,good,0.015,1
20180921,WS,5,2,good,0.02,1
20180921,WS,5,3,good,0.023,1
20180921,EN,11,4,good,0.016,1
20180921,EN,4,2,good,0.01,1
20180921,EN,9,3,good,0.013999999999999999,1
20180921,EN,10,5,good,0.021,1
20180921,EN,4,4,good,0.026000000000000002,1
20180921,EN,4,1,good,0.016,1
20180921,EN,11,5,good,0.017,1
20180921,EN,7,1,good,0.013999999999999999,1
20180921,WN,8,7,good,0.015,1
20180921,WN,7,4,good,0.009000000000000001,1
20180921,WN,9,9,good,0.013999999999999999,1
20180921,CENTER,3,1,good,0.015,1
20180921,CENTER,7,4,good,0.021,1
20180922,EN,26,8,good,0.015,1
20180922,ES,28,8,good,0.025,1
20180922,ES,28,10,good,0.022000000000000002,1
20180922,ES,35,11,good,0.023,1
20180922,ES,24,10,good,0.025,1
20180922,WS,25,10,good,0.026000000000000002,1
20180922,WS,31,12,good,0.022000000000000002,1
20180922,WS,39,16,normal,0.023,1
20180922,WS,30,9,good,0.018000000000000002,1
20180922,WS,49,18,normal,0.016,1
20180922,WS,37,12,good,0.023,1
20180922,WS,25,11,good,0.023,1
20180922,EN,28,9,good,0.02,1
20180922,EN,33,9,good,0.015,1
20180922,EN,31,11,good,0.023,1
20180922,EN,23,12,good,0.019,1
20180922,EN,23,9,good,0.023,1
20180922,EN,29,12,good,0.022000000000000002,1
20180922,EN,34,10,good,0.018000000000000002,1
20180922,WN,37,14,good,0.023,1
20180922,WN,36,14,good,0.019,1
20180922,WN,36,15,good,0.02,1
20180922,CENTER,24,10,good,0.027000000000000003,1
20180922,CENTER,26,11,good,0.027000000000000003,1
20180922,CENTER,24,9,good,0.025,1
20180923,EN,30,10,good,0.013999999999999999,1
20180923,ES,30,10,good,0.018000000000000002,1
20180923,ES,29,10,good,0.019,1
20180923,ES,33,8,good,0.022000000000000002,1
20180923,ES,26,8,good,0.022000000000000002,1
20180923,WS,29,11,good,0.026000000000000002,1
20180923,WS,31,12,good,0.022000000000000002,1
20180923,WS,35,15,good,0.021,1
20180923,WS,32,8,good,0.017,1
20180923,WS,43,14,good,0.016,1
20180923,WS,35,10,good,0.02,1
20180923,WS,27,10,good,0.023,1
20180923,EN,25,8,good,0.012,1
20180923,EN,29,9,good,0.012,1
20180923,EN,33,11,good,0.018000000000000002,1
20180923,EN,26,12,good,0.021,1
20180923,EN,25,9,good,0.015,1
20180923,EN,31,11,good,0.017,1
20180923,EN,32,7,good,0.013999999999999999,1
20180923,WN,36,14,good,0.019,1
20180923,WN,33,15,good,0.016,1
20180923,WN,33,14,good,0.013999999999999999,1
20180923,CENTER,24,9,good,0.022000000000000002,1
20180923,CENTER,27,11,good,0.022000000000000002,1
20180923,CENTER,27,10,good,0.02,1
20180924,WN,17,8,good,0.009000000000000001,1
20180924,ES,15,5,good,0.012,1
20180924,ES,14,6,good,0.012,1
20180924,ES,14,3,good,0.01,1
20180924,ES,10,4,good,0.012,1
20180924,WS,14,6,good,0.012,1
20180924,WS,17,7,good,0.011000000000000001,1
20180924,WS,16,6,good,0.009000000000000001,1
20180924,WS,17,5,good,0.009000000000000001,1
20180924,WS,21,8,good,0.01,1
20180924,WS,14,4,good,0.009000000000000001,1
20180924,WS,12,5,good,0.011000000000000001,1
20180924,CENTER,9,4,good,0.012,1
20180924,CENTER,13,6,good,0.008,1
20180924,CENTER,13,6,good,0.009000000000000001,1
20180924,EN,17,7,good,0.01,1
20180924,EN,11,5,good,0.006,1
20180924,EN,13,4,good,0.006,1
20180924,EN,15,6,good,0.01,1
20180924,EN,10,6,good,0.011000000000000001,1
20180924,EN,9,4,good,0.011000000000000001,1
20180924,EN,17,7,good,0.011000000000000001,1
20180924,EN,12,3,good,0.008,1
20180924,WN,16,7,good,0.006999999999999999,1
20180924,WN,16,8,good,0.008,1
20180925,EN,19,7,good,0.011000000000000001,1
20180925,ES,14,6,good,0.013999999999999999,1
20180925,ES,15,7,good,0.015,1
20180925,ES,14,4,good,0.012,1
20180925,ES,10,6,good,0.015,1
20180925,WS,15,6,good,0.017,1
20180925,WS,18,9,good,0.013000000000000001,1
20180925,WS,16,9,good,0.013999999999999999,1
20180925,WS,17,6,good,0.013999999999999999,1
20180925,WS,22,7,good,0.012,1
20180925,WS,14,4,good,0.011000000000000001,1
20180925,WS,13,6,good,0.016,1
20180925,EN,12,6,good,0.008,1
20180925,EN,14,6,good,0.01,1
20180925,EN,18,8,good,0.013000000000000001,1
20180925,EN,11,8,good,0.013000000000000001,1
20180925,EN,10,5,good,0.009000000000000001,1
20180925,EN,18,8,good,0.006999999999999999,1
20180925,EN,14,3,good,0.009000000000000001,1
20180925,WN,16,7,good,0.009000000000000001,1
20180925,WN,15,7,good,0.01,1
20180925,WN,13,8,good,0.011000000000000001,1
20180925,CENTER,9,5,good,0.009000000000000001,1
20180925,CENTER,14,7,good,0.013000000000000001,1
20180925,CENTER,14,7,good,0.016,1
20180926,CENTER,8,5,good,0.013999999999999999,1
20180926,ES,8,4,good,0.006999999999999999,1
20180926,ES,10,5,good,0.01,1
20180926,ES,7,1,good,0.009000000000000001,1
20180926,ES,5,3,good,0.011000000000000001,1
20180926,WS,8,4,good,0.011000000000000001,1
20180926,WS,12,6,good,0.009000000000000001,1
20180926,WS,9,6,good,0.011000000000000001,1
20180926,WS,12,4,good,0.011000000000000001,1
20180926,WS,13,6,good,0.01,1
20180926,WS,6,2,good,0.008,1
20180926,WS,6,4,good,0.011000000000000001,1
20180926,EN,13,5,good,0.011000000000000001,1
20180926,EN,6,4,good,0.009000000000000001,1
20180926,EN,7,5,good,0.011000000000000001,1
20180926,EN,11,6,good,0.015,1
20180926,EN,6,5,good,0.013000000000000001,1
20180926,EN,4,3,good,0.009000000000000001,1
20180926,EN,10,5,good,0.006999999999999999,1
20180926,EN,6,2,good,0.006,1
20180926,WN,8,4,good,0.006,1
20180926,WN,8,4,good,0.004,1
20180926,WN,8,6,good,0.006,1
20180926,CENTER,4,3,good,0.006,1
20180926,CENTER,8,5,good,0.011000000000000001,1
20180927,WN,9,4,good,0.008,1
20180927,ES,14,5,good,0.013000000000000001,1
20180927,ES,9,4,good,0.012,1
20180927,ES,8,2,good,0.015,1
